timestamp,leftEyeX,leftEyeY,leftEyeZ,rightEyeX,rightEyeY,rightEyeZ,lookAtPointX,lookAtPointY,lookAtPointZ,content
5150.042893541,0.03097100742161274,0.027286836877465248,0.02623278647661209,-0.030991872772574425,0.02738962322473526,0.026378577575087547,0.024272240698337555,-0.0640963613986969,0.9261083602905273,Game
5145.201884041,0.03070073388516903,0.027199044823646545,0.026006104424595833,-0.03072034940123558,0.02730051428079605,0.026152050122618675,0.02939477004110813,-0.08380375057458878,0.9240274429321289,Game
5074.99942175,0.030978478491306305,0.026722591370344162,0.025453457608819008,-0.030984610319137573,0.0268094502389431,0.025613728910684586,0.023711949586868286,-0.1485239565372467,0.9147771000862122,Video
5137.389470666,0.03144655004143715,0.027213869616389275,0.025569936260581017,-0.03145221248269081,0.027233634144067764,0.0255991593003273,0.05147935450077057,-0.11605901271104813,0.9145668745040894,Game
5059.9033185,0.03128191456198692,0.027333073318004608,0.026505248621106148,-0.03133196756243706,0.0274556502699852,0.026655834168195724,0.06251295655965805,-0.06712720543146133,0.933952808380127,Text
5142.864841333,0.030832095071673393,0.02718948945403099,0.02605373039841652,-0.030848974362015724,0.027285944670438766,0.02619916759431362,0.034418851137161255,-0.07829579710960388,0.9257911443710327,Game
5151.127946208,0.030916331335902214,0.027270827442407608,0.026148300617933273,-0.03094283491373062,0.027376409620046616,0.026293355971574783,0.039860595017671585,-0.08172599226236343,0.9225329160690308,Game
5084.230762041,0.031178949400782585,0.027138814330101013,0.026051029562950134,-0.031242365017533302,0.0272578913718462,0.02620106376707554,0.024958420544862747,-0.15574170649051666,0.9248663187026978,Video
5060.821446416,0.03128592669963837,0.027355998754501343,0.0264979787170887,-0.03133169561624527,0.027476578950881958,0.026645919308066368,0.06319380551576614,-0.06792633980512619,0.9351139664649963,Text
5142.430818916,0.030832095071673393,0.02718948945403099,0.02605373039841652,-0.030848974362015724,0.027285944670438766,0.02619916759431362,0.04157337173819542,-0.10331718623638153,0.9277259111404419,Game
5083.913591,0.03119759075343609,0.026994064450263977,0.025986719876527786,-0.03125647455453873,0.02711050771176815,0.026136932894587517,0.02951730228960514,-0.1284014880657196,0.9228233098983765,Video
5149.675644666,0.03097100742161274,0.027286836877465248,0.02623278647661209,-0.030991872772574425,0.02738962322473526,0.026378577575087547,0.031188227236270905,-0.07529881596565247,0.9219425320625305,Game
5084.063829833,0.03119759075343609,0.026994064450263977,0.025986719876527786,-0.03125647455453873,0.02711050771176815,0.026136932894587517,0.026358265429735184,-0.147508904337883,0.9235842823982239,Video
5079.807062833,0.031155509874224663,0.027002248913049698,0.025964859873056412,-0.031214257702231407,0.027121566236019135,0.026117758825421333,0.02216634713113308,-0.12706536054611206,0.9179891347885132,Video
5140.127158583,0.030719425529241562,0.026840711012482643,0.026008181273937225,-0.03074280545115471,0.02694472298026085,0.026162194088101387,0.0432795025408268,-0.09367615729570389,0.9295472502708435,Game
5058.400927375,0.031269919127225876,0.027274707332253456,0.026487544178962708,-0.03130890801548958,0.02739003300666809,0.02663610316812992,0.06624990701675415,-0.05825793743133545,0.9348065257072449,Text
5147.255140916,0.030884286388754845,0.027258163318037987,0.026107780635356903,-0.030908016487956047,0.02736211009323597,0.026257142424583435,0.020604947581887245,-0.0671079009771347,0.9267986416816711,Game
5079.740290083,0.031155509874224663,0.027002248913049698,0.025964859873056412,-0.031214257702231407,0.027121566236019135,0.026117758825421333,0.02222496084868908,-0.12692244350910187,0.9178794026374817,Video
5078.855550625,0.031210890039801598,0.02697405032813549,0.025877997279167175,-0.03125683218240738,0.027083616703748703,0.026032032445073128,0.021891463547945023,-0.12934701144695282,0.9179595708847046,Video
5142.046875875,0.030788758769631386,0.02710479311645031,0.02597098983824253,-0.030808158218860626,0.027203546836972237,0.0261201411485672,0.030886149033904076,-0.08239854872226715,0.9194446206092834,Game
5063.37551175,0.03133494779467583,0.027444928884506226,0.02628563903272152,-0.03137864172458649,0.027559181675314903,0.026425808668136597,0.06641172617673874,-0.12644271552562714,0.9345831274986267,Text
5152.246384666,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,-0.0037121237255632877,-0.0611642561852932,0.9136838316917419,Game
5141.395841625,0.030788758769631386,0.02710479311645031,0.02597098983824253,-0.030808158218860626,0.027203546836972237,0.0261201411485672,0.03224913775920868,-0.0865321010351181,0.9244480729103088,Game
5055.579768916,0.031790051609277725,0.027825362980365753,0.0267642829567194,-0.03183860704302788,0.027940215542912483,0.026911117136478424,0.0786982998251915,-0.03446725383400917,0.9398050904273987,Text
5063.12511325,0.03137572109699249,0.027575140818953514,0.02642696350812912,-0.031418249011039734,0.027689816430211067,0.0265622828155756,0.0703878104686737,-0.12068001925945282,0.936303973197937,Text
5144.433998541,0.03070073388516903,0.027199044823646545,0.026006104424595833,-0.03072034940123558,0.02730051428079605,0.026152050122618675,0.030175965279340744,-0.08477386832237244,0.9273989796638489,Game
5150.309983416,0.03097100742161274,0.027286836877465248,0.02623278647661209,-0.030991872772574425,0.02738962322473526,0.026378577575087547,0.03264523297548294,-0.06600740551948547,0.922092854976654,Game
5154.349715791,0.031015660613775253,0.02750726044178009,0.026049096137285233,-0.031058315187692642,0.027618620544672012,0.026187166571617126,0.01545656193047762,-0.13080139458179474,0.9232115745544434,Game
5154.015853791,0.031015660613775253,0.02750726044178009,0.026049096137285233,-0.031058315187692642,0.027618620544672012,0.026187166571617126,0.024825315922498703,-0.10191238671541214,0.9255481362342834,Game
5139.943533291,0.030719425529241562,0.026840711012482643,0.026008181273937225,-0.03074280545115471,0.02694472298026085,0.026162194088101387,0.0398094579577446,-0.10544703155755997,0.9245132803916931,Game
5075.600377125,0.031048549339175224,0.02684488520026207,0.025690114125609398,-0.031065605580806732,0.026935826987028122,0.02584853209555149,0.020225850865244865,-0.1299913376569748,0.9189230799674988,Video
5058.634632625,0.031269919127225876,0.027274707332253456,0.026487544178962708,-0.03130890801548958,0.02739003300666809,0.02663610316812992,0.06852123886346817,-0.060969360172748566,0.9325664043426514,Text
5078.722005041,0.031210890039801598,0.02697405032813549,0.025877997279167175,-0.03125683218240738,0.027083616703748703,0.026032032445073128,0.02254079282283783,-0.12801873683929443,0.9178150296211243,Video
5148.657364208,0.031003238633275032,0.027310257777571678,0.026261094957590103,-0.031030697748064995,0.027414977550506592,0.026413656771183014,0.032747652381658554,-0.0768912062048912,0.9248086810112,Game
5151.361649708,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,0.02349640056490898,-0.06607580929994583,0.9240143895149231,Game
5152.997574375,0.030910953879356384,0.027116592973470688,0.02615443430840969,-0.0309455506503582,0.02722538448870182,0.0262951347976923,0.010507938452064991,-0.07981456816196442,0.915642261505127,Game
5081.54315575,0.03119911067187786,0.026992401108145714,0.02598181925714016,-0.03125650808215141,0.02710595168173313,0.02612701989710331,0.0259401835501194,-0.12083771079778671,0.9177647233009338,Video
5059.135429583,0.031269919127225876,0.027274707332253456,0.026487544178962708,-0.03130890801548958,0.02739003300666809,0.02663610316812992,0.08364752680063248,-0.062387075275182724,0.9326803088188171,Text
5154.767043166,0.031031634658575058,0.027536459267139435,0.02603510394692421,-0.031061479821801186,0.02763211354613304,0.026168981567025185,0.026846054941415787,-0.08450530469417572,0.9275451898574829,Game
5076.919139541,0.03116724081337452,0.026946604251861572,0.025843815878033638,-0.031196583062410355,0.02704690210521221,0.02599852718412876,0.023312054574489594,-0.1304183453321457,0.9186401963233948,Video
5074.214840166,0.030978478491306305,0.026722591370344162,0.025453457608819008,-0.030984610319137573,0.0268094502389431,0.025613728910684586,0.012199251912534237,-0.10802114754915237,0.9255201816558838,Video
5077.202924,0.031202325597405434,0.026979554444551468,0.025824300944805145,-0.03123612329363823,0.02707752026617527,0.025976402685046196,0.02419637143611908,-0.12674127519130707,0.9185694456100464,Video
5061.756267666,0.0313895009458065,0.02745446190237999,0.026583664119243622,-0.03142983093857765,0.02756776474416256,0.026729708537459373,0.07234528660774231,-0.06747718155384064,0.9351603388786316,Text
5146.50394975,0.030884286388754845,0.027258163318037987,0.026107780635356903,-0.030908016487956047,0.02736211009323597,0.026257142424583435,-5.900785981793888e-05,-0.06733059883117676,0.9258484244346619,Game
5060.621127458,0.03128592669963837,0.027355998754501343,0.0264979787170887,-0.03133169561624527,0.027476578950881958,0.026645919308066368,0.07429911196231842,-0.06301047652959824,0.9340878129005432,Text
5073.430257708,0.03087141551077366,0.026833049952983856,0.025247184559702873,-0.030882546678185463,0.02692314423620701,0.025418322533369064,0.028860388323664665,-0.10218004882335663,0.9178824424743652,Video
5080.725189,0.031157178804278374,0.026995262131094933,0.025982560589909554,-0.03121509775519371,0.027111312374472618,0.026131175458431244,0.023577803745865822,-0.12526342272758484,0.9181326031684875,Video
5152.179612208,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,0.0210390854626894,-0.0659676119685173,0.9237502217292786,Game
5137.356084291,0.031543076038360596,0.0272079911082983,0.025472138077020645,-0.03154417872428894,0.02721121907234192,0.025477271527051926,0.0485895499587059,-0.1267901211977005,0.9114837646484375,Game
5073.46364425,0.03087141551077366,0.026833049952983856,0.025247184559702873,-0.030882546678185463,0.02692314423620701,0.025418322533369064,0.029037998989224434,-0.10188037157058716,0.9182578921318054,Video
5079.990688,0.031155509874224663,0.027002248913049698,0.025964859873056412,-0.031214257702231407,0.027121566236019135,0.026117758825421333,0.0234213974326849,-0.1278967261314392,0.9184824228286743,Video
5057.582959416,0.03135531023144722,0.02727755345404148,0.026507822796702385,-0.03139038383960724,0.02739088237285614,0.026661410927772522,0.07309240102767944,-0.05550757795572281,0.935438334941864,Text
5058.067062958,0.03135531023144722,0.02727755345404148,0.026507822796702385,-0.03139038383960724,0.02739088237285614,0.026661410927772522,0.07851609587669373,-0.05986246094107628,0.9339956045150757,Text
5059.519373916,0.03128191456198692,0.027333073318004608,0.026505248621106148,-0.03133196756243706,0.0274556502699852,0.026655834168195724,0.07829159498214722,-0.056345295161008835,0.9338344931602478,Text
5141.262296083,0.030764466151595116,0.02701575867831707,0.025903554633259773,-0.030782589688897133,0.027118679136037827,0.026058517396450043,0.03163383528590202,-0.08992300927639008,0.9250228404998779,Game
5078.5049935,0.031210890039801598,0.02697405032813549,0.025877997279167175,-0.03125683218240738,0.027083616703748703,0.026032032445073128,0.022767897695302963,-0.12744823098182678,0.9175395369529724,Video
5138.290905458,0.030859701335430145,0.027249572798609734,0.026164447888731956,-0.030893102288246155,0.027369895949959755,0.026340145617723465,0.04343002662062645,-0.11968494951725006,0.9270647168159485,Game
5077.303083208,0.031202325597405434,0.026979554444551468,0.025824300944805145,-0.03123612329363823,0.02707752026617527,0.025976402685046196,0.023788420483469963,-0.12460830807685852,0.918529748916626,Video
5061.021765125,0.03128592669963837,0.027355998754501343,0.0264979787170887,-0.03133169561624527,0.027476578950881958,0.026645919308066368,0.06385641545057297,-0.07078050822019577,0.9329121112823486,Text
5077.687026791,0.031202325597405434,0.026979554444551468,0.025824300944805145,-0.03123612329363823,0.02707752026617527,0.025976402685046196,0.023686183616518974,-0.12693701684474945,0.9175207018852234,Video
5139.008713625,0.03084668330848217,0.02705150656402111,0.026065103709697723,-0.030868329107761383,0.02715373784303665,0.026220567524433136,0.042734310030937195,-0.1173136979341507,0.9268893599510193,Game
5063.659296958,0.03133494779467583,0.027444928884506226,0.02628563903272152,-0.03137864172458649,0.027559181675314903,0.026425808668136597,0.06666254997253418,-0.1254616230726242,0.9340272545814514,Text
5148.490432791,0.031003238633275032,0.027310257777571678,0.026261094957590103,-0.031030697748064995,0.027414977550506592,0.026413656771183014,0.027152011170983315,-0.07844215631484985,0.9237691760063171,Game
5076.468423416,0.03116724081337452,0.026946604251861572,0.025843815878033638,-0.031196583062410355,0.02704690210521221,0.02599852718412876,0.0228272695094347,-0.12854592502117157,0.9182737469673157,Video
5144.050055833,0.03099043294787407,0.02712875045835972,0.025906814262270927,-0.031005794182419777,0.027209753170609474,0.026029281318187714,0.03254649415612221,-0.09812375903129578,0.9198294878005981,Game
5075.032808166,0.030978478491306305,0.026722591370344162,0.025453457608819008,-0.030984610319137573,0.0268094502389431,0.025613728910684586,0.02350967936217785,-0.1480845957994461,0.9152482748031616,Video
5077.136151291,0.03116724081337452,0.026946604251861572,0.025843815878033638,-0.031196583062410355,0.02704690210521221,0.02599852718412876,0.024401595816016197,-0.1287376880645752,0.9187861680984497,Video
5076.418343791,0.03116724081337452,0.026946604251861572,0.025843815878033638,-0.031196583062410355,0.02704690210521221,0.02599852718412876,0.022997204214334488,-0.1283290684223175,0.918341875076294,Video
5056.94861675,0.031408555805683136,0.027185702696442604,0.026441914960741997,-0.031426917761564255,0.027290374040603638,0.02660064771771431,0.0805017352104187,-0.04638354480266571,0.9342390298843384,Text
5057.666425541,0.03135531023144722,0.02727755345404148,0.026507822796702385,-0.03139038383960724,0.02739088237285614,0.026661410927772522,0.07460284978151321,-0.044439058750867844,0.9361016154289246,Text
5081.008973291,0.031157178804278374,0.026995262131094933,0.025982560589909554,-0.03121509775519371,0.027111312374472618,0.026131175458431244,0.025952881202101707,-0.1274552047252655,0.9183682203292847,Video
5074.298306291,0.030978478491306305,0.026722591370344162,0.025453457608819008,-0.030984610319137573,0.0268094502389431,0.025613728910684586,0.018880626186728477,-0.11394702643156052,0.9234649538993835,Video
5084.698171958,0.031178949400782585,0.027138814330101013,0.026051029562950134,-0.031242365017533302,0.0272578913718462,0.02620106376707554,0.016123289242386818,-0.1520250290632248,0.9247000217437744,Video
5147.9395595,0.031006237491965294,0.027232108637690544,0.026182200759649277,-0.03102276660501957,0.027327153831720352,0.026328494772315025,0.02444629743695259,-0.07087871432304382,0.9254557490348816,Game
5153.882309,0.031015660613775253,0.02750726044178009,0.026049096137285233,-0.031058315187692642,0.027618620544672012,0.026187166571617126,0.02174166589975357,-0.10356075316667557,0.9201483726501465,Game
5143.749578875,0.030858943238854408,0.02711082436144352,0.026011250913143158,-0.030877793207764626,0.027210459113121033,0.026161804795265198,0.0176229365170002,-0.07630980014801025,0.9184767007827759,Game
5056.748298083,0.031408555805683136,0.027185702696442604,0.026441914960741997,-0.031426917761564255,0.027290374040603638,0.02660064771771431,0.07826577872037888,-0.0512206070125103,0.9346383213996887,Text
5063.02495375,0.03137572109699249,0.027575140818953514,0.02642696350812912,-0.031418249011039734,0.027689816430211067,0.0265622828155756,0.06857171654701233,-0.06979969888925552,0.9325883388519287,Text
5152.162919166,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,0.021919559687376022,-0.06466738134622574,0.9235625863075256,Game
5060.654514083,0.03128592669963837,0.027355998754501343,0.0264979787170887,-0.03133169561624527,0.027476578950881958,0.026645919308066368,0.07390636205673218,-0.06381222605705261,0.9339941143989563,Text
5138.023813708,0.030859701335430145,0.027249572798609734,0.026164447888731956,-0.030893102288246155,0.027369895949959755,0.026340145617723465,0.03492044284939766,-0.1164604052901268,0.9284420609474182,Game
5079.673517166,0.031155509874224663,0.027002248913049698,0.025964859873056412,-0.031214257702231407,0.027121566236019135,0.026117758825421333,0.023036178201436996,-0.12739013135433197,0.917799174785614,Video
5152.263077875,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,-0.005529352463781834,-0.06131007522344589,0.9136374592781067,Game
5152.964188208,0.030910953879356384,0.027116592973470688,0.02615443430840969,-0.0309455506503582,0.02722538448870182,0.0262951347976923,0.009669226594269276,-0.07835525274276733,0.9168283343315125,Game
5152.780564125,0.030910953879356384,0.027116592973470688,0.02615443430840969,-0.0309455506503582,0.02722538448870182,0.0262951347976923,0.008372402749955654,-0.07132192701101303,0.9216324687004089,Game
5146.320325083,0.030732786282896996,0.027214163914322853,0.02601735107600689,-0.030752189457416534,0.027313096448779106,0.026165105402469635,0.033394768834114075,-0.07486050575971603,0.923855721950531,Game
5151.461808375,0.030921895056962967,0.02721620351076126,0.02616404928267002,-0.0309456754475832,0.027320299297571182,0.026302136480808258,0.022404609248042107,-0.05762048065662384,0.9253324270248413,Game
5139.325884791,0.03084668330848217,0.02705150656402111,0.026065103709697723,-0.030868329107761383,0.02715373784303665,0.026220567524433136,0.05064859241247177,-0.11967311054468155,0.9257296323776245,Game
5073.313405,0.030980167910456657,0.02689184434711933,0.025279434397816658,-0.03098958544433117,0.026967745274305344,0.02542368322610855,0.03016544319689274,-0.10348298400640488,0.9169803857803345,Video
5150.777390708,0.030916331335902214,0.027270827442407608,0.026148300617933273,-0.03094283491373062,0.027376409620046616,0.026293355971574783,0.01773039437830448,-0.06597849726676941,0.9239544868469238,Game
5080.474790875,0.031157178804278374,0.026995262131094933,0.025982560589909554,-0.03121509775519371,0.027111312374472618,0.026131175458431244,0.024737153202295303,-0.1232956200838089,0.9180160164833069,Video
5060.0535575,0.03128191456198692,0.027333073318004608,0.026505248621106148,-0.03133196756243706,0.0274556502699852,0.026655834168195724,0.06326132267713547,-0.05994832515716553,0.934598445892334,Text
5073.964441541,0.03087141551077366,0.026833049952983856,0.025247184559702873,-0.030882546678185463,0.02692314423620701,0.025418322533369064,0.01987452618777752,-0.110968217253685,0.920752763748169,Video
5055.780088583,0.031790051609277725,0.027825362980365753,0.0267642829567194,-0.03183860704302788,0.027940215542912483,0.026911117136478424,0.06176917999982834,-0.05871778726577759,0.9343270659446716,Text
5143.348942916,0.030858943238854408,0.02711082436144352,0.026011250913143158,-0.030877793207764626,0.027210459113121033,0.026161804795265198,0.03737797960639,-0.07225894182920456,0.9245171546936035,Game
5153.598526166,0.031015660613775253,0.02750726044178009,0.026049096137285233,-0.031058315187692642,0.027618620544672012,0.026187166571617126,0.01952197402715683,-0.10078761726617813,0.9241310954093933,Game
5141.2122165,0.030764466151595116,0.02701575867831707,0.025903554633259773,-0.030782589688897133,0.027118679136037827,0.026058517396450043,0.030639277771115303,-0.0910886600613594,0.9259259700775146,Game
5139.926840083,0.030719425529241562,0.026840711012482643,0.026008181273937225,-0.03074280545115471,0.02694472298026085,0.026162194088101387,0.039864640682935715,-0.10536480695009232,0.9240708351135254,Game
5145.302042916,0.03070073388516903,0.027199044823646545,0.026006104424595833,-0.03072034940123558,0.02730051428079605,0.026152050122618675,0.021957295015454292,-0.07353091239929199,0.9277328252792358,Game
5139.793294416,0.030719425529241562,0.026840711012482643,0.026008181273937225,-0.03074280545115471,0.02694472298026085,0.026162194088101387,0.039251361042261124,-0.09263290464878082,0.9285746216773987,Game
5138.340985166,0.03084668330848217,0.02705150656402111,0.026065103709697723,-0.030868329107761383,0.02715373784303665,0.026220567524433136,0.04122426360845566,-0.12057225406169891,0.9241905808448792,Game
5056.514592625,0.031408555805683136,0.027185702696442604,0.026441914960741997,-0.031426917761564255,0.027290374040603638,0.02660064771771431,0.07767799496650696,-0.05538870766758919,0.9318470358848572,Text
5081.893713041,0.03119911067187786,0.026992401108145714,0.02598181925714016,-0.03125650808215141,0.02710595168173313,0.02612701989710331,0.027894847095012665,-0.11970073729753494,0.9190971255302429,Video
5144.901407125,0.03070073388516903,0.027199044823646545,0.026006104424595833,-0.03072034940123558,0.02730051428079605,0.026152050122618675,0.028448309749364853,-0.0866876021027565,0.9272068738937378,Game
5080.55825675,0.031157178804278374,0.026995262131094933,0.025982560589909554,-0.03121509775519371,0.027111312374472618,0.026131175458431244,0.025096876546740532,-0.1236347183585167,0.9182115197181702,Video
5076.184639041,0.03116724081337452,0.026946604251861572,0.025843815878033638,-0.031196583062410355,0.02704690210521221,0.02599852718412876,0.022656356915831566,-0.12922678887844086,0.9188491106033325,Video
5058.350847875,0.031269919127225876,0.027274707332253456,0.026487544178962708,-0.03130890801548958,0.02739003300666809,0.02663610316812992,0.06599193811416626,-0.059722866863012314,0.934797465801239,Text
5055.863555125,0.031790051609277725,0.027825362980365753,0.0267642829567194,-0.03183860704302788,0.027940215542912483,0.026911117136478424,0.06123777851462364,-0.059135351330041885,0.9335554242134094,Text
5077.737106333,0.031202325597405434,0.026979554444551468,0.025824300944805145,-0.03123612329363823,0.02707752026617527,0.025976402685046196,0.02440815605223179,-0.1273999661207199,0.9175513982772827,Video
5145.65259925,0.030732786282896996,0.027214163914322853,0.02601735107600689,-0.030752189457416534,0.027313096448779106,0.026165105402469635,0.03141710162162781,-0.07566408067941666,0.9261329770088196,Game
5150.810776958,0.030916331335902214,0.027270827442407608,0.026148300617933273,-0.03094283491373062,0.027376409620046616,0.026293355971574783,0.01667499728500843,-0.06701734662055969,0.9261075854301453,Game
5150.677232083,0.030916331335902214,0.027270827442407608,0.026148300617933273,-0.03094283491373062,0.027376409620046616,0.026293355971574783,0.024352382868528366,-0.06276391446590424,0.9264057874679565,Game
